entry_id,country,source_title,excerpt,geo_location,water_source,sanitation_type,sector,gender,age_group,income_level,infrastructure_type,population_density,climate_zone,year,organization,source_type,special_needs_group,severity,water_color,water_clarity,water_odor,recent_rain,nearby_activities,nearby_infrastructure,vegetation_near_source,waste_disposal_nearby,animal_access,water_flow_rate
342f348b-6063-42ba-9235-87ca4b469f16,Kenya,Final sometimes indicate present.,Field workers have documented that groundwater levels have dropped significantly due to prolonged drought conditions. Resource allocation should prioritize rehabilitation of water systems and proper drainage.,-4.796423,Truck Delivery,Pit Latrine,Education,Male,Child,Low,Urban Slum,Sparse,Tropical,2025,UNICEF,Academic Paper,Elderly,Unsafe,brown,clear,none,yes,none,sewage lines,sparse,managed sites,yes,slow
452728d6-6547-485b-bf95-b5d61c6eff5b,Nigeria,Ground just letter every.,"A comprehensive report issued by the agency noted that latrines are shared by over 50 individuals, creating sanitation bottlenecks. Local authorities are urged to scale up hygiene education campaigns.",10.9390945,Rainwater,Flush Toilet,Health,Female,Adult,Low,Rural Village,Medium,Temperate,2021,Save the Children,Academic Paper,Children Under 5,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
c5ed9399-5c40-4659-a3da-e75bf282414c,Nigeria,Mission kitchen forget relate total each.,A comprehensive report issued by the agency noted that improper disposal of greywater has compounded the risk of disease outbreaks. Infrastructure upgrades are necessary to ensure consistent clean water delivery.,-82.7430585,Borehole,Pit Latrine,Health,Female,Elderly,Low,Refugee Camp,Sparse,Arid,2025,UNICEF,Field Survey,Children Under 5,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
fd99baa6-2aa7-42d7-a374-bd4d4130020f,India,Soldier charge rate prepare.,"According to joint analysis from stakeholders, waste management systems are severely underdeveloped in these settlements. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",-54.756524,Protected Spring,Composting Toilet,Public Infrastructure,Male,Child,Middle,Refugee Camp,Sparse,Temperate,2021,UNICEF,NGO Report,Elderly,Unsafe,murky,clear,sewage,yes,sewage treatment,sewage lines,sparse,managed sites,no,stagnant
79c7cc01-ff50-4795-8b20-aba3c7723b99,Uganda,They bit message church practice agent.,"The latest sanitation review indicated that untreated sewage has leaked into open water channels, raising contamination risks. Local authorities are urged to scale up hygiene education campaigns.",29.173118,Borehole,Composting Toilet,Health,Male,Child,Middle,Urban Slum,Sparse,Semi-Arid,2023,Water.org,Gov Report,Elderly,Unsafe,murky,clear,chemical,no,mining,sewage lines,sparse,none,yes,flowing
49bc6f3f-fa77-4e94-afb5-136f1931b75e,Kenya,Computer quality protect nearly try across religious.,"In the most affected zones, efforts to distribute water purification tablets have been inconsistent and poorly coordinated. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",46.3941095,Protected Spring,Open Defecation,Public Infrastructure,Female,Elderly,Middle,Refugee Camp,Dense,Arid,2016,Save the Children,NGO Report,Disabled,Unsafe,clear,cloudy,chemical,yes,farming,none,lush,none,no,stagnant
75fc81e9-eac6-4132-8202-a274f062fa18,Haiti,Thing box rule war also company dark.,"Field workers have documented that groundwater levels have dropped significantly due to prolonged drought conditions. Without immediate action, the risk to vulnerable groups remains elevated.",60.9803855,Borehole,Composting Toilet,Health,Female,Youth,Low,Rural Village,Sparse,Temperate,2018,Water.org,NGO Report,Disabled,Unsafe,brown,cloudy,sewage,no,sewage treatment,none,lush,open dumping,no,stagnant
7483f887-024a-4669-8fe7-0e2fedcd8a40,DR Congo,Her upon anything history player teach.,"According to recent field observations, access to potable water is limited to a few hours each day, with unreliable quality. Infrastructure upgrades are necessary to ensure consistent clean water delivery.",87.574311,Truck Delivery,Open Defecation,Education,Male,Youth,Low,Refugee Camp,Dense,Arid,2015,Red Cross,NGO Report,Disabled,Unsafe,clear,turbid,none,yes,farming,waste facilities,lush,open dumping,yes,slow
b63f1e48-4e76-4af4-ab64-fee2cb0b5e47,India,Learn election change responsibility include.,"According to recent field observations, improper disposal of greywater has compounded the risk of disease outbreaks. Urgent interventions are recommended to mitigate the spread of waterborne diseases.",20.14195,Rainwater,Flush Toilet,Education,Male,Adult,High,Urban Slum,Medium,Semi-Arid,2016,Save the Children,Gov Report,None,Unsafe,brown,clear,none,no,none,waste facilities,dead,none,yes,stagnant
a0a0d256-f98f-48fb-a9b7-a3ddb348e47c,Nepal,Create hold hand door improve.,"Health inspectors on site found that untreated sewage has leaked into open water channels, raising contamination risks. Urgent interventions are recommended to mitigate the spread of waterborne diseases.",31.5942775,Truck Delivery,Flush Toilet,Public Infrastructure,Female,Child,High,Rural Village,Medium,Temperate,2017,Red Cross,Field Survey,Disabled,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
40035648-1e62-493a-b27f-a3b5ec184fd6,Nepal,Tonight whatever method talk either performance source.,"According to recent field observations, waste management systems are severely underdeveloped in these settlements. Urgent interventions are recommended to mitigate the spread of waterborne diseases.",-42.738182,Borehole,Composting Toilet,Agriculture,Male,Elderly,Low,Rural Village,Sparse,Tropical,2021,Red Cross,Gov Report,Children Under 5,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
45638687-b047-4f9c-a247-3e47cb8f1c87,Uganda,Deal provide central.,"Health inspectors on site found that latrines are shared by over 50 individuals, creating sanitation bottlenecks. Urgent interventions are recommended to mitigate the spread of waterborne diseases.",21.19404,Piped Water,Flush Toilet,Health,Male,Child,High,Peri-Urban,Sparse,Semi-Arid,2015,Save the Children,Field Survey,None,Unsafe,clear,clear,chemical,yes,farming,sewage lines,sparse,none,no,slow
5dc04009-9505-4b0c-b065-4f6bf04c2bc5,Haiti,Camera stage money rich.,"According to recent field observations, groundwater levels have dropped significantly due to prolonged drought conditions. Urgent interventions are recommended to mitigate the spread of waterborne diseases.",-29.6464315,Protected Spring,Flush Toilet,Health,Male,Youth,High,Rural Village,Dense,Semi-Arid,2020,Save the Children,Academic Paper,Pregnant Women,Unsafe,clear,clear,sewage,no,mining,none,dead,open dumping,no,slow
87b6339f-21c9-476c-a49d-871ab2fedcb4,Nigeria,Drive another political moment change large feeling.,"Field workers have documented that latrines are shared by over 50 individuals, creating sanitation bottlenecks. Infrastructure upgrades are necessary to ensure consistent clean water delivery.",69.307671,Piped Water,Flush Toilet,Agriculture,Male,Child,High,Rural Village,Dense,Semi-Arid,2018,Red Cross,Gov Report,Children Under 5,Unsafe,clear,cloudy,chemical,yes,farming,none,lush,managed sites,no,flowing
c098d01b-d1c0-40e0-8e0a-3ef752a6e1d5,DR Congo,Officer sea executive manage traditional hand cost.,"According to joint analysis from stakeholders, latrines are shared by over 50 individuals, creating sanitation bottlenecks. Infrastructure upgrades are necessary to ensure consistent clean water delivery.",28.218177,Piped Water,Flush Toilet,Health,Female,Child,High,Refugee Camp,Dense,Tropical,2025,Save the Children,NGO Report,Disabled,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
2dddc3d7-7c23-4d36-a8ff-3e59d7f936f3,India,Television hour ahead happy role society study.,"In the most affected zones, chlorination units have not been functional for the past three months. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",-22.538134,Borehole,Composting Toilet,Education,Female,Adult,Middle,Urban Slum,Dense,Temperate,2021,Water.org,NGO Report,Children Under 5,Unsafe,brown,clear,sewage,yes,sewage treatment,none,dead,none,yes,stagnant
c805706a-f2e4-40e0-a013-5f7eb923b74c,Bangladesh,Call newspaper official identify article last imagine magazine.,"Water availability remains a key concern where access to potable water is limited to a few hours each day, with unreliable quality. Urgent interventions are recommended to mitigate the spread of waterborne diseases.",41.650777,Truck Delivery,Flush Toilet,Agriculture,Male,Child,Low,Refugee Camp,Medium,Temperate,2016,Save the Children,NGO Report,Elderly,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
0b65878f-1a1a-4921-82fa-b1c3a770f719,Kenya,Mouth song skin young road the himself.,A comprehensive report issued by the agency noted that improper disposal of greywater has compounded the risk of disease outbreaks. Infrastructure upgrades are necessary to ensure consistent clean water delivery.,-0.1902115,Borehole,Composting Toilet,Health,Male,Youth,Middle,Rural Village,Medium,Arid,2023,Water.org,Academic Paper,Children Under 5,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
b430b39f-d361-44d6-94a1-2b5df1037ef6,DR Congo,Same quickly school attention pattern.,The latest sanitation review indicated that groundwater levels have dropped significantly due to prolonged drought conditions. Resource allocation should prioritize rehabilitation of water systems and proper drainage.,47.3025215,Rainwater,Flush Toilet,Public Infrastructure,Female,Child,Middle,Refugee Camp,Medium,Temperate,2017,WHO,Gov Report,Elderly,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
9629f7f9-4b05-4b72-a993-22ca0edc30bd,Uganda,Represent out next.,"According to recent field observations, improper disposal of greywater has compounded the risk of disease outbreaks. Urgent interventions are recommended to mitigate the spread of waterborne diseases.",-37.8993295,Protected Spring,Open Defecation,Education,Male,Elderly,Low,Urban Slum,Sparse,Semi-Arid,2019,Save the Children,NGO Report,Pregnant Women,Unsafe,murky,clear,none,yes,sewage treatment,none,sparse,open dumping,yes,slow
3099c585-9366-4b64-8d67-2888bf8fa687,India,Truth actually various resource.,"A comprehensive report issued by the agency noted that latrines are shared by over 50 individuals, creating sanitation bottlenecks. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",51.383962,River,Composting Toilet,Public Infrastructure,Male,Elderly,High,Refugee Camp,Dense,Tropical,2025,WHO,Field Survey,Elderly,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
049555d4-de71-4d6e-8632-9a80d6a36a30,Kenya,Smile accept behavior ahead at carry media.,"Water availability remains a key concern where untreated sewage has leaked into open water channels, raising contamination risks. Infrastructure upgrades are necessary to ensure consistent clean water delivery.",36.956085,Truck Delivery,Composting Toilet,Health,Female,Youth,Middle,Refugee Camp,Medium,Tropical,2017,WHO,Academic Paper,Disabled,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
c109963b-7a6f-48fb-ad35-ccfd5f9ec382,Uganda,Cultural part spend than direction change state.,"According to recent field observations, groundwater levels have dropped significantly due to prolonged drought conditions. Local authorities are urged to scale up hygiene education campaigns.",-56.245563,River,Pit Latrine,Health,Female,Elderly,High,Urban Slum,Medium,Semi-Arid,2025,Save the Children,Academic Paper,Disabled,Unsafe,brown,clear,none,yes,mining,waste facilities,lush,open dumping,no,slow
2cf17118-3ab6-4482-aefd-43708e3ae3f9,Bangladesh,Discussion soon collection study after drive.,"A comprehensive report issued by the agency noted that untreated sewage has leaked into open water channels, raising contamination risks. Without immediate action, the risk to vulnerable groups remains elevated.",40.39834,Borehole,Composting Toilet,Education,Female,Child,Middle,Peri-Urban,Medium,Tropical,2021,Save the Children,NGO Report,Elderly,Unsafe,brown,clear,none,no,farming,waste facilities,sparse,none,yes,slow
6d8e0052-6055-419e-9968-d4bddfa30f06,Bangladesh,Prepare teacher lose animal our.,"A comprehensive report issued by the agency noted that untreated sewage has leaked into open water channels, raising contamination risks. Without immediate action, the risk to vulnerable groups remains elevated.",63.39906,Piped Water,Flush Toilet,Health,Female,Youth,Middle,Rural Village,Sparse,Tropical,2025,UNICEF,NGO Report,None,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
0fe9392c-fb72-431a-afaa-875cc7e54fe9,India,Stop Democrat Mr Mr.,"The latest sanitation review indicated that access to potable water is limited to a few hours each day, with unreliable quality. Infrastructure upgrades are necessary to ensure consistent clean water delivery.",-59.2839755,River,Flush Toilet,Public Infrastructure,Female,Adult,High,Urban Slum,Sparse,Temperate,2025,UNICEF,Gov Report,Pregnant Women,Unsafe,murky,turbid,none,no,none,waste facilities,dead,none,no,stagnant
9afe3377-7972-4038-a2b0-6695892f0a42,Nigeria,Simple resource total weight.,Field workers have documented that groundwater levels have dropped significantly due to prolonged drought conditions. Resource allocation should prioritize rehabilitation of water systems and proper drainage.,71.6037655,Rainwater,Composting Toilet,Public Infrastructure,Male,Youth,High,Urban Slum,Sparse,Semi-Arid,2015,Red Cross,NGO Report,Disabled,Unsafe,murky,cloudy,sewage,yes,mining,none,lush,none,no,slow
c7b0bbd2-b7dd-4e59-8c9a-50d0820352c5,Uganda,Throw it democratic song act citizen.,"According to recent field observations, efforts to distribute water purification tablets have been inconsistent and poorly coordinated. Without immediate action, the risk to vulnerable groups remains elevated.",50.3944775,Piped Water,Flush Toilet,Education,Male,Adult,Middle,Refugee Camp,Sparse,Temperate,2025,UNICEF,Gov Report,None,Unsafe,green,clear,sewage,no,farming,waste facilities,lush,none,no,flowing
